name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,generation_data_source,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017,state,adj_latitude,adj_longitude,avg_air_temperature,avg_alpha,avg_aod,avg_asymmetry,avg_cld_opd_dcomp,avg_cld_reff_dcomp,avg_clearsky_dhi,avg_clearsky_dni,avg_clearsky_ghi,avg_cloud_press_acha,avg_cloud_type,avg_dew_point,avg_dhi,avg_dni,avg_ghi,avg_ozone,avg_relative_humidity,avg_solar_zenith_angle,avg_ssa,avg_surface_albedo,avg_surface_pressure,avg_total_precipitable_water,avg_wind_direction,avg_wind_speed,std_air_temperature,std_alpha,std_aod,std_asymmetry,std_cld_opd_dcomp,std_cld_reff_dcomp,std_clearsky_dhi,std_clearsky_dni,std_clearsky_ghi,std_cloud_press_acha,std_cloud_type,std_dew_point,std_dhi,std_dni,std_ghi,std_ozone,std_relative_humidity,std_solar_zenith_angle,std_ssa,std_surface_albedo,std_surface_pressure,std_total_precipitable_water,std_wind_direction,std_wind_speed,wind_u5,wind_5_10,wind_10_15,wind_15_20,wind_20_25,wind_o25,temp_u0,temp_0_10,temp_10_20,temp_20_30,temp_30_40,temp_o40,wind_power_density
White Creek Wind Farm,USA0056487,204,45.8155,-120.3419,Wind,,,,2007,White Creek Wind 1 LLC,2019,556.665,544.463,483.372,555.512,468.282,544.026,497.186,U.S. Energy Information Administration,523.92,515.28,518.68,586.41,516.73,Washington,45.81,-120.34,8.54966894977169,1.18935730593607,0.083017831050228,0.630956621004566,3.00165068493151,4.07617808219178,37.6586757990868,357.374543378995,223.21404109589,106.402511415525,3.08344748858447,2.61360730593607,51.8944063926941,240.645319634703,185.275342465753,0.317910273972603,68.4446210045662,89.6535319634703,0.930393835616438,0.187835616438356,929.925,1.25176940639269,205.65296803653,2.61671232876712,9.10152691188949,0.228823794552648,0.049652209567454,0.013259714780906,10.4711459117168,9.88650422565545,44.4426872225517,391.643937763198,298.646774006962,212.317074300102,3.01851213548707,5.28975379450896,76.8906857078296,347.59887247009,275.961462027628,0.034718044791888,22.5374181990774,33.1647888255733,0.020036329068677,0.13286918210551,6.79792915183916,0.557910380337818,103.461733282155,1.57169285007032,0.909703196347032,0.08972602739726,0.000570776255708,0,0,0,0.14189497716895,0.448744292237443,0.272488584474886,0.115296803652968,0.021575342465754,0,23.8079080018912
Smoky Hills Wind Project Phase I,USA0056488,100.8,38.8799,-98.1602,Wind,,,,2008,Smoky Hills Wind Farm I LLC,2019,369.834,382.167,373.487,373.187,365.169,328.083,333.006,U.S. Energy Information Administration,366.62,328.35,291.97,295.9,325.65,Kansas,38.89,-98.18,12.116404109589,1.2983904109589,0.141476792237443,0.607255707762557,3.43355365296804,3.88936529680365,48.6924657534247,340.799086757991,240.398744292237,111.120890410959,2.85319634703196,5.39575342465753,62.5923515981735,235.42796803653,196.224086757991,0.304276255707763,67.5980148401827,89.7091461187215,0.926261415525114,0.241041095890411,952.657876712329,1.84116438356164,188.30296803653,3.32683789954338,11.5640739961835,0.297335024821624,0.12939454524536,0.007256135921917,12.51150748975,10.6131104837616,60.707619058305,379.61184339138,313.673936401191,227.960790051784,3.07488742976716,9.63428299912542,92.8676817378627,335.190237770028,281.131420688558,0.02905070253001,20.9913260097093,36.6949793450535,0.026450309573521,0.168462868422555,7.83836176291658,1.09244166031748,102.009993647565,1.887246926087,0.814155251141552,0.18310502283105,0.002739726027397,0,0,0,0.160616438356164,0.274771689497717,0.264269406392694,0.233561643835616,0.064954337899543,0.001826484018265,44.917098301886
Buffalo Mountain Energy Center,USA0056493,27,36.1271,-84.3442,Wind,,,,2005,Invenergy Services LLC,2019,46.745,51.14,45.841,37.747,43.327,41.009,37.976,U.S. Energy Information Administration,45.1,46.81,42.42,57.95,52.8,Tennessee,36.13,-84.34,10.9010273972603,1.32272716894977,0.155241723744292,0.600220319634703,4.61723287671233,3.90597716894977,51.1114155251142,339.225570776256,248.73401826484,140.152511415525,3.03470319634703,8.31358447488585,72.7397260273973,189.493949771689,182.028082191781,0.299834132420091,77.4841929223744,89.6913607305936,0.94873401826484,0.14786301369863,928.311643835617,1.86875570776256,191.537100456621,0.308367579908676,9.76833944769834,0.198839598262496,0.11802588913813,0.009670807547423,13.130005156221,8.98348629605691,64.2416361473715,381.055767241439,322.64804967164,248.642926347121,2.90412732253854,8.86268654090373,111.84325431602,310.356246489553,269.298643251414,0.026050499768224,20.3585303699337,38.0530067244887,0.022843672281523,0.112417192058731,6.27498851468657,1.12421857372511,100.979494020307,0.193689442264745,1,0,0,0,0,0,0.140296803652968,0.300228310502283,0.34851598173516,0.19851598173516,0.012442922374429,0,0.042346759668087
Prairie Star Wind Farm,USA0056494,100.6,43.6861,-92.6272,Wind,,,,2008,High Prairie Wind Farm II LLC,2019,344.121,358.122,346.237,336.017,328.744,298.524,303.82,U.S. Energy Information Administration,341.4,363.85,328.3,307.22,345.51,Minnesota,43.69,-92.62,7.27796803652968,1.24722945205479,0.15495649543379,0.603310502283105,5.13987671232877,4.61852397260274,51.0053652968037,322.818607305936,224.422374429224,132.951141552511,3.22477168949772,3.23576484018265,62.4198630136986,189.914269406393,165.171461187215,0.317843150684932,76.5196621004566,89.6656347031964,0.935181506849315,0.340356164383562,962.722716894977,1.64563926940639,206.251598173516,3.54260273972603,11.7199120642392,0.243968394446373,0.121983091953965,0.007148102486262,13.9708556220184,10.327907095771,64.248403803557,364.500204941817,297.440699207501,236.956536361139,2.95178965417358,11.2874634708955,92.6165917953167,306.877777980586,251.511050908136,0.036496638503247,17.6050264116336,34.2519432706574,0.025536953714869,0.294629805793644,7.7436339986034,1.1149489320211,96.7056869822355,2.00546515452647,0.769292237442922,0.226369863013699,0.004337899543379,0,0,0,0.276940639269406,0.260159817351598,0.282420091324201,0.179566210045662,0.000913242009132,0,56.4830873961503
NedPower Mount Storm,USA0056495,264,39.2175,-79.2094,Wind,,,,2008.378788,NedPower Mt Storm LLC,2019,600.277,604.75,618.493,633.024,566.611,611.33,579.69,U.S. Energy Information Administration,774.72,749.38,813.61,769.95,761.82,West Virginia,39.21,-79.22,8.19369863013699,1.36300570776256,0.153060114155251,0.598971461187215,4.66093150684931,4.39600456621005,50.8542237442922,338.178652968037,241.567922374429,151.76095890411,3.43458904109589,5.37255707762557,72.9883561643836,178.30102739726,172.383675799087,0.304540296803653,78.4696210045662,89.7282614155251,0.947947488584475,0.276082191780822,913.692465753425,1.6215296803653,212.544063926941,0.206678082191781,9.78083061438801,0.201131718045541,0.109432859435308,0.011144714666075,12.4563387954523,9.30398340551104,62.5369505783536,378.557099770052,315.659057877864,253.791966511446,2.90870445200327,9.29149843852129,108.556142920569,297.517223934611,256.356056672904,0.03519763796952,19.2857337611427,36.5218439052559,0.021702365685362,0.269235841689012,7.09313050160182,1.02357817090349,66.043647349113,0.300334541816612,1,0,0,0,0,0,0.208675799086758,0.31689497716895,0.339840182648402,0.13458904109589,0,0,0.066362538495678
Pomeroy Wind Farm,USA0056501,286.4,42.5842,-94.7467,Wind,,,,2008.517458,MidAmerican Energy Co,2019,918.97,935.484,886.983,886.488,845.511,711.268,714.45,U.S. Energy Information Administration,939.95,980.4,838.37,861.87,808.68,Iowa,42.57,-94.74,8.35753424657534,1.29979109589041,0.165233401826484,0.605761415525114,4.66821118721461,4.57346461187215,50.9990867579909,323.788356164384,226.407534246575,125.100228310502,3.27271689497717,3.45639269406393,63.1038812785388,197.809817351598,169.890068493151,0.314461872146119,74.1025319634703,89.6862385844749,0.931891552511415,0.25441095890411,966.356164383562,1.71248858447489,206,3.69196347031964,12.1744839592274,0.229780796303652,0.158595664526785,0.006505366229284,13.8204711147774,10.3450518676741,65.3795259944374,365.052784951018,299.072041820935,232.265974427294,3.04392274505159,11.4568644156456,95.5122057442026,312.485599148679,254.492042903831,0.035867232449945,18.3531586665951,34.8314705150041,0.024137536312423,0.246568773124056,7.66365411670351,1.13707516271739,96.2494215128201,1.92864593438456,0.761643835616438,0.234703196347032,0.00365296803653,0,0,0,0.250684931506849,0.260388127853881,0.27283105022831,0.198401826484018,0.017694063926941,0,57.8118606432634
Scurry County Wind LP,USA0056506,130.5,32.7204,-100.9952,Wind,,,,2007,Invenergy Services LLC,2019,435.449,451.608,400.175,435.777,407.254,307.512,331.771,U.S. Energy Information Administration,413.32,437.13,337.42,444.96,366.06,Texas,32.73,-100.98,17.6282762557078,1.23404109589041,0.131343401826484,0.612917808219178,2.27839497716895,2.77563242009132,48.522602739726,356.170890410959,261.257534246575,75.6009132420091,2.04840182648402,6.71639269406393,60.6400684931507,276.897374429224,227.39303652968,0.288059360730594,54.989,89.7342351598173,0.930989726027397,0.195041095890411,928.645662100457,1.94906392694064,176.394063926941,3.48311643835616,10.5917108429761,0.310768223475449,0.11043576323462,0.009227099394318,9.00638842415387,8.82756570705501,60.1608076473994,394.628204188144,335.817463226108,187.833838206596,2.96346623888948,8.8231869831629,89.005086905033,366.981223117696,312.691184216424,0.023859216871648,23.4160507323405,39.6776880400682,0.025381381095552,0.019774369987134,6.16639640737986,1.18775008537981,84.0460202889279,1.71026490381947,0.812328767123288,0.186301369863014,0.001369863013699,0,0,0,0.031506849315069,0.227283105022831,0.279337899543379,0.319063926940639,0.140753424657534,0.002054794520548,42.0056508721829
Cow Branch,USA0056536,50.4,40.4535,-95.4683,Wind,,,,2008,Cow Branch Wind Power  LLC,2019,120.611,128.913,103.678,114.889,119.21,103.828,102.162,U.S. Energy Information Administration,176.18,162.82,136.02,149.43,150.9,Missouri,40.45,-95.46,10.3212328767123,1.23751598173516,0.160231803652968,0.604745433789954,4.47082305936073,4.4058299086758,52.8558219178082,324.335159817352,233.573173515982,126.377283105023,3.14497716894977,5.35537671232877,64.8103881278539,206.404109589041,180.226598173516,0.307987328767123,74.6860479452055,89.7298321917808,0.934273972602739,0.305753424657534,972.274315068493,1.88642694063927,183.984132420091,3.33102739726027,11.9103520199029,0.209084858502682,0.120189358435852,0.006414455682815,13.2794391814285,10.8854139481541,65.7990479791594,366.181523274361,306.534121599859,237.306995857748,2.99035510092292,10.6819500957903,96.7152838230003,317.943703097381,266.626864866976,0.032214566023732,19.0398734730525,35.9055652471013,0.026893970878369,0.258396095056265,8.07965354897771,1.22776461697998,99.4793998973037,1.83023898536274,0.814840182648402,0.184703196347032,0.000456621004566,0,0,0,0.201141552511416,0.279680365296804,0.240639269406393,0.242465753424658,0.036073059360731,0,44.9777283053891
Conception,USA0056537,50.4,40.2572,-94.6722,Wind,,,,2008,CR Clearing  LLC,2019,124.668,127.169,109.482,115.741,115.775,106.037,101.415,U.S. Energy Information Administration,156,157.1,137.75,138.22,142.49,Missouri,40.25,-94.66,10.4464840182648,1.22875114155251,0.16323803652968,0.604821917808219,3.83578310502283,4.48842237442922,53.4804794520548,322.817123287671,233.34703196347,131.442351598174,3.05833333333333,5.07361872146119,66.6868721461187,205.94897260274,182.578196347032,0.311330479452055,73.2215159817352,89.7113892694064,0.934536529680365,0.271178082191781,974.865410958904,1.87630136986301,192.647146118721,3.22235159817352,12.0625503131785,0.214066823062659,0.129063058720463,0.006159246972045,11.6676269661594,10.7752572599427,67.2470541036176,364.646321895738,305.88740859631,244.850560818804,3.00545910583293,11.2745326285223,97.8543380310504,313.519986580195,267.221357977434,0.035296814281182,19.5266850115933,36.0048237312303,0.026092823219677,0.235924258943344,8.80395510643054,1.20113626590305,97.4116719262728,1.790238101721,0.83013698630137,0.168835616438356,0.001027397260274,0,0,0,0.192351598173516,0.269977168949772,0.256735159817352,0.243607305936073,0.037328767123288,0,41.4853219896
Loess Hills,USA0056538,5,40.4144,-95.54,Wind,,,,2008,Loess Hills Wind Farm LLC,2019,9.483,10.188,9.607,9.505,8.413,8.563,8.79,U.S. Energy Information Administration,15.54,15.01,10.92,13.05,13.01,Missouri,40.41,-95.54,10.5647716894977,1.26231506849315,0.158446883561644,0.605243150684931,3.82753310502283,4.61855479452055,52.5477168949772,324.211757990868,233.329794520548,129.582077625571,3.01449771689498,5.81696347031964,66.1093607305936,209.064497716895,182.10502283105,0.314924200913242,75.6706392694064,89.693696347032,0.937465753424658,0.283945205479452,973.005936073059,1.93029680365297,197.310502283105,3.32374429223744,11.8640356185372,0.244842193705665,0.111120674651645,0.006727593362237,11.8848926070878,11.1845041036159,65.0314782000831,365.333203792451,305.914068242728,241.454189616488,3.01164328824927,10.9460480516229,97.6597983499177,314.340887685797,264.859963296493,0.037222326101878,18.6368451537646,35.9270311270835,0.026754719905425,0.255132084535059,8.42166218669337,1.2626519180857,99.0412437921386,1.78634985308792,0.821004566210046,0.178196347031963,0.000799086757991,0,0,0,0.202739726027397,0.271689497716895,0.235730593607306,0.255251141552511,0.034589041095891,0,43.2329240843704
Eastridge Wind Project,USA0056543,10.4,43.9358,-95.9222,Wind,,,,2006,Eastridge Wind Project,2019,26.303,29.18,27.804,27.643,25.282,23.978,22.847,U.S. Energy Information Administration,32.21,27.52,26.49,26.58,29.91,Minnesota,43.93,-95.94,6.71655251141553,1.25194406392694,0.141819828767123,0.608255707762557,4.72300799086758,4.56698858447489,49.3106164383562,331.773630136986,225.630936073059,138.703424657534,3.37842465753425,1.5796803652968,61.5646118721461,201.222146118721,169.020547945206,0.321660844748858,71.4478424657534,89.700649543379,0.934050228310502,0.368,950.413242009132,1.4963698630137,205.254223744292,3.7421803652968,11.9454869101772,0.205725021673078,0.110837895229567,0.005923284432785,12.9460257315496,9.85963632059007,61.8885891517969,371.237615771881,298.797743136111,245.418243205066,2.99441112322893,11.1471292816597,91.9404583418013,317.499859005407,254.45482332239,0.039491495775114,18.5681131066266,34.1275958294885,0.021676054954612,0.312786153917004,7.74673346925752,1.05753895842635,102.143957216561,2.0681887260929,0.742579908675799,0.251141552511415,0.006278538812785,0,0,0,0.294406392694064,0.270890410958904,0.266666666666667,0.159132420091324,0.008904109589041,0,63.6848375841405
Windom Wind Project,USA0056544,15.6,43.9578,-95.1306,Wind,,,,2006,Midwest Power Partners LLC,2019,42.901,46.422,42.967,42.091,40.04,37.729,33.648,U.S. Energy Information Administration,47.09,45.66,47.87,44.44,43.21,Minnesota,43.97,-95.14,7.33390410958904,1.22787100456621,0.126988778538813,0.608103881278539,4.8045296803653,4.28521917808219,45.5937214611872,335.822374429224,224.822488584475,135.339726027397,3.23767123287671,2.3425799086758,61.6721461187215,198.673744292237,167.482305936073,0.322409589041096,72.3610799086758,89.7119942922375,0.933783105022831,0.335506849315068,960.285388127854,1.59944063926941,213.348173515982,3.62760273972603,12.2322013576761,0.210197991638705,0.087481193091011,0.00593347315298,13.5251874119236,9.68754401480163,54.9065198267388,374.529002786979,298.058568332407,241.670967441343,2.97219167349062,11.656043358221,94.4179068925462,316.037697082649,252.318550758328,0.040759351105861,19.0669031038285,34.11033388534,0.024051950764217,0.309026005169298,7.89837369596663,1.08971673559137,100.159753712693,1.95694949622333,0.775684931506849,0.217237442922374,0.007077625570776,0,0,0,0.2587899543379,0.279452054794521,0.273059360730594,0.182077625570776,0.00662100456621,0,57.1153013966129
Bluegrass Ridge,USA0056555,56.7,40.1006,-94.4869,Wind,,,,2007,Wind Capital Holdings  LLC,2019,133.752,132.924,123.562,121.05,125.957,114.043,118.433,U.S. Energy Information Administration,166.42,162.03,156.85,160.31,155.98,Missouri,40.09,-94.5,11.0125114155251,1.27420205479452,0.164908710045662,0.604821917808219,4.03086872146119,4.3695399543379,52.7324200913242,323.887899543379,234.27100456621,120.541666666667,3.02203196347032,6.2265296803653,66.1131278538813,204.021232876712,180.789840182648,0.310274771689498,75.3663675799087,89.6906141552512,0.935746575342466,0.262657534246575,974.507077625571,1.88964611872146,191.721347031963,3.16727168949772,11.1692740877431,0.229511199466844,0.127737863091903,0.006159246972045,12.1156400406515,10.1529796369113,65.4284551161956,365.047562410182,307.118743236124,227.951068908221,3.02826765718365,10.2575382376381,97.5341181906162,315.617649885154,266.237418528335,0.031512927014351,19.0025293900851,36.0799557823664,0.025457273268053,0.228164337504766,7.4409667676248,1.19502062910721,96.3434761104928,1.7513121888475,0.840753424657534,0.158219178082192,0.001027397260274,0,0,0,0.170547945205479,0.298744292237443,0.254337899543379,0.239041095890411,0.037328767123288,0,39.1965962342728
Porterhouse Wind (4) LLC,USA0056560,79.8,36.4144,-101.3864,Wind,,,,2008,GlidePath Power Operations LLC,2019,237.604,252.875,227.541,249.811,246.548,195.672,141.892,U.S. Energy Information Administration,269.52,270.21,238.93,264.96,246.23,Texas,36.41,-101.38,14.085901826484,1.3045,0.106130353881279,0.611196347031963,2.3588196347032,3.13912557077626,44.0071917808219,365.852739726027,253.986187214612,81.3794520547945,2.21769406392694,3.78146118721461,56.624200913242,280.747831050228,219.844634703196,0.297568721461187,55.0276278538813,89.7125273972603,0.928333333333333,0.216602739726027,901.251255707763,1.61489726027397,184.464726027397,3.60186073059361,10.9965315664825,0.270703592387517,0.079069182685543,0.010944350115069,9.31854237329542,9.53936166951739,53.4401860690162,401.54373429535,328.562347059272,192.960241102345,2.97803713625971,9.17428887727789,83.4364746662199,371.933938437333,305.63620030141,0.02815814891679,22.4166180450665,37.9168749640173,0.02543293326316,0.121558232251503,6.86784900979714,1.03029044025024,93.4847026166675,1.80803254879413,0.778767123287671,0.218607305936073,0.002625570776256,0,0,0,0.087671232876712,0.287671232876712,0.282762557077626,0.254566210045662,0.085502283105023,0.001826484018265,46.024143921893
Filet Wind (5) LLC,USA0056561,10,36.4453,-101.8761,Wind,,,,2006,GlidePath Power Operations LLC,2019,27.712,30.235,25.36,25.436,20.044,20.475,10.247,U.S. Energy Information Administration,28.92,26.46,28.35,26,26.12,Texas,36.45,-101.86,14.150399543379,1.26308561643836,0.109795833333333,0.612261415525114,2.08094634703196,3.33831621004566,44.7388127853881,364.5149543379,254.148744292237,88.7307077625571,2.65433789954338,2.95413242009132,57.2230593607306,280.355821917808,221.58595890411,0.300023401826484,52.9196746575343,89.690549086758,0.92740296803653,0.221534246575342,892.226826484018,1.56304794520548,188.3399543379,3.60720319634703,11.2913063023674,0.303602588069685,0.080992641540948,0.011145065448038,8.20591445750438,9.93910628535631,54.2929126655939,400.391442319019,328.800885463419,202.534822458201,2.96461889640007,9.01631113509001,82.8972270013997,370.573546256723,306.947647967535,0.024049469095389,22.3548072868569,37.8985860856289,0.026049692420622,0.139723217806832,6.65164085033578,1.0173645680718,93.7375085230427,1.80383772386923,0.778424657534247,0.217808219178082,0.003767123287671,0,0,0,0.08824200913242,0.302853881278539,0.257305936073059,0.252283105022831,0.097374429223744,0.001940639269406,45.7569180050945
